Source Name	Characteristics[Organism]	Term Source REF	Term Accession Number	Characteristics[Infraspecific name]	Term Source REF	Term Accession Number	Characteristics[Seed origin]	Protocol REF	Parameter Value[Study start]	Parameter Value[Study duration]	Parameter Value[Growth facility]	Parameter Value[Geographic location]	Term Source REF	Term Accession Number	Sample Name	Characteristics[Experimental unit type]
source167	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Lc-0	GMI	GMI:8323		Growth							sample1079	
source167	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Lc-0	GMI	GMI:8323		Growth							sample1080	
source167	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Lc-0	GMI	GMI:8323		Growth							sample1081	
source167	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Lc-0	GMI	GMI:8323		Growth							sample1082	
source168	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	36708	GMI	GMI:8325		Growth							sample1083	
source168	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	36708	GMI	GMI:8325		Growth							sample1084	
source168	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	36708	GMI	GMI:8325		Growth							sample1085	
source168	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	36708	GMI	GMI:8325		Growth							sample1086	
source169	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	42675	GMI	GMI:8326		Growth							sample1087	
source169	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	42675	GMI	GMI:8326		Growth							sample1088	
source169	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	42675	GMI	GMI:8326		Growth							sample1089	
source169	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	42675	GMI	GMI:8326		Growth							sample1090	
source170	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Lm-2	GMI	GMI:8329		Growth							sample1091	
source170	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Lm-2	GMI	GMI:8329		Growth							sample1092	
source170	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Lm-2	GMI	GMI:8329		Growth							sample1093	
source170	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Lm-2	GMI	GMI:8329		Growth							sample1094	
source170	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Lm-2	GMI	GMI:8329		Growth							sample1095	
source171	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Lu-1	GMI	GMI:8334		Growth							sample1096	
source171	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Lu-1	GMI	GMI:8334		Growth							sample1097	
source171	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Lu-1	GMI	GMI:8334		Growth							sample1098	
source171	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Lu-1	GMI	GMI:8334		Growth							sample1099	
source172	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Lund	GMI	GMI:8335		Growth							sample1100	
source172	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Lund	GMI	GMI:8335		Growth							sample1101	
source172	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Lund	GMI	GMI:8335		Growth							sample1102	
source172	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Lund	GMI	GMI:8335		Growth							sample1103	
source173	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Mir-0	GMI	GMI:8337		Growth							sample1104	
source173	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Mir-0	GMI	GMI:8337		Growth							sample1105	
source173	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Mir-0	GMI	GMI:8337		Growth							sample1106	
source173	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Mir-0	GMI	GMI:8337		Growth							sample1107	
source174	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Na-1	GMI	GMI:8343		Growth							sample1108	
source174	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Na-1	GMI	GMI:8343		Growth							sample1109	
source174	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Na-1	GMI	GMI:8343		Growth							sample1110	
source174	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Na-1	GMI	GMI:8343		Growth							sample1111	
source175	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Ost-0	GMI	GMI:8351		Growth							sample1112	
source175	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Ost-0	GMI	GMI:8351		Growth							sample1113	
source175	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Ost-0	GMI	GMI:8351		Growth							sample1114	
source175	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Ost-0	GMI	GMI:8351		Growth							sample1115	
source176	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Pa-1	GMI	GMI:8353		Growth							sample1116	
source176	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Pa-1	GMI	GMI:8353		Growth							sample1117	
source176	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Pa-1	GMI	GMI:8353		Growth							sample1118	
source176	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Pa-1	GMI	GMI:8353		Growth							sample1119	
source177	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Per-1	GMI	GMI:8354		Growth							sample1120	
source177	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Per-1	GMI	GMI:8354		Growth							sample1121	
source177	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Per-1	GMI	GMI:8354		Growth							sample1122	
source177	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Per-1	GMI	GMI:8354		Growth							sample1123	
source177	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Per-1	GMI	GMI:8354		Growth							sample1124	
source178	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Pla-0	GMI	GMI:8357		Growth							sample1125	
source178	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Pla-0	GMI	GMI:8357		Growth							sample1126	
source178	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Pla-0	GMI	GMI:8357		Growth							sample1127	
source178	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Pla-0	GMI	GMI:8357		Growth							sample1128	
source179	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Rak-2	GMI	GMI:8365		Growth							sample1129	
source179	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Rak-2	GMI	GMI:8365		Growth							sample1130	
source179	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Rak-2	GMI	GMI:8365		Growth							sample1131	
source179	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Rak-2	GMI	GMI:8365		Growth							sample1132	
source180	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Rd-0	GMI	GMI:8366		Growth							sample1133	
source181	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Rev-1	GMI	GMI:8369		Growth							sample1134	
source181	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Rev-1	GMI	GMI:8369		Growth							sample1135	
source181	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Rev-1	GMI	GMI:8369		Growth							sample1136	
source181	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Rev-1	GMI	GMI:8369		Growth							sample1137	
source182	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Rsch-4	GMI	GMI:8374		Growth							sample1138	
source182	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Rsch-4	GMI	GMI:8374		Growth							sample1139	
source182	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Rsch-4	GMI	GMI:8374		Growth							sample1140	
source182	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Rsch-4	GMI	GMI:8374		Growth							sample1141	
source183	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Sanna-2	GMI	GMI:8376		Growth							sample1142	
source183	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Sanna-2	GMI	GMI:8376		Growth							sample1143	
source183	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Sanna-2	GMI	GMI:8376		Growth							sample1144	
source183	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Sanna-2	GMI	GMI:8376		Growth							sample1145	
source184	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Sap-0	GMI	GMI:8378		Growth							sample1146	
source184	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Sap-0	GMI	GMI:8378		Growth							sample1147	
source184	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Sap-0	GMI	GMI:8378		Growth							sample1148	
source184	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Sap-0	GMI	GMI:8378		Growth							sample1149	
source185	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	St-0	GMI	GMI:8387		Growth							sample1150	
source185	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	St-0	GMI	GMI:8387		Growth							sample1151	
source185	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	St-0	GMI	GMI:8387		Growth							sample1152	
source185	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	St-0	GMI	GMI:8387		Growth							sample1153	
source185	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	St-0	GMI	GMI:8387		Growth							sample1154	
source186	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Stw-0	GMI	GMI:8388		Growth							sample1155	
source186	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Stw-0	GMI	GMI:8388		Growth							sample1156	
source186	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Stw-0	GMI	GMI:8388		Growth							sample1157	
source186	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Stw-0	GMI	GMI:8388		Growth							sample1158	
source186	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Stw-0	GMI	GMI:8388		Growth							sample1159	
source187	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Ta-0	GMI	GMI:8389		Growth							sample1160	
source187	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Ta-0	GMI	GMI:8389		Growth							sample1161	
source187	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Ta-0	GMI	GMI:8389		Growth							sample1162	
source187	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Ta-0	GMI	GMI:8389		Growth							sample1163	
source188	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Tu-0	GMI	GMI:8395		Growth							sample1164	
source188	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Tu-0	GMI	GMI:8395		Growth							sample1165	
source188	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Tu-0	GMI	GMI:8395		Growth							sample1166	
source188	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Tu-0	GMI	GMI:8395		Growth							sample1167	
source189	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Rd-0	GMI	GMI:8411		Growth							sample1168	
source189	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Rd-0	GMI	GMI:8411		Growth							sample1169	
source189	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Rd-0	GMI	GMI:8411		Growth							sample1170	
source190	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Sav-0	GMI	GMI:8412		Growth							sample1171	
source190	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Sav-0	GMI	GMI:8412		Growth							sample1172	
source190	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Sav-0	GMI	GMI:8412		Growth							sample1173	
source190	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Sav-0	GMI	GMI:8412		Growth							sample1174	
source190	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Sav-0	GMI	GMI:8412		Growth							sample1175	
source191	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Kelsterbach-4	GMI	GMI:8420		Growth							sample1176	
source191	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Kelsterbach-4	GMI	GMI:8420		Growth							sample1177	
source191	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Kelsterbach-4	GMI	GMI:8420		Growth							sample1178	
source191	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Kelsterbach-4	GMI	GMI:8420		Growth							sample1179	
source192	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Fjä1-1	GMI	GMI:8422		Growth							sample1180	
source192	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Fjä1-1	GMI	GMI:8422		Growth							sample1181	
source192	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Fjä1-1	GMI	GMI:8422		Growth							sample1182	
source193	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Hov2-1	GMI	GMI:8423		Growth							sample1183	
source193	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Hov2-1	GMI	GMI:8423		Growth							sample1184	
source193	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Hov2-1	GMI	GMI:8423		Growth							sample1185	
source193	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Hov2-1	GMI	GMI:8423		Growth							sample1186	
source194	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Kas-2	GMI	GMI:8424		Growth							sample1187	
source194	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Kas-2	GMI	GMI:8424		Growth							sample1188	
source194	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Kas-2	GMI	GMI:8424		Growth							sample1189	
source194	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Kas-2	GMI	GMI:8424		Growth							sample1190	
source194	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Kas-2	GMI	GMI:8424		Growth							sample1191	
source194	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Kas-2	GMI	GMI:8424		Growth							sample1192	
source194	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Kas-2	GMI	GMI:8424		Growth							sample1193	
source194	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Kas-2	GMI	GMI:8424		Growth							sample1194	
source194	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Kas-2	GMI	GMI:8424		Growth							sample1195	
source195	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Ull1-1	GMI	GMI:8426		Growth							sample1196	
source195	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Ull1-1	GMI	GMI:8426		Growth							sample1197	
source195	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Ull1-1	GMI	GMI:8426		Growth							sample1198	
source195	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Ull1-1	GMI	GMI:8426		Growth							sample1199	
source196	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Lisse	GMI	GMI:8430		Growth							sample1200	
source196	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Lisse	GMI	GMI:8430		Growth							sample1201	
source196	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Lisse	GMI	GMI:8430		Growth							sample1202	
source197	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Vinslöv	GMI	GMI:9057		Growth							sample1203	
source197	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Vinslöv	GMI	GMI:9057		Growth							sample1204	
source197	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Vinslöv	GMI	GMI:9057		Growth							sample1205	
source197	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Vinslöv	GMI	GMI:9057		Growth							sample1206	
source198	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Västervik	GMI	GMI:9058		Growth							sample1207	
source198	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Västervik	GMI	GMI:9058		Growth							sample1208	
source198	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Västervik	GMI	GMI:9058		Growth							sample1209	
source198	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Västervik	GMI	GMI:9058		Growth							sample1210	
source199	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Wil-1-Dean-Lab	GMI	GMI:100000		Growth							sample1211	
source199	Arabidopsis thaliana	NCBITaxon	http://purl.obolibrary.org/obo/NCBITaxon_3702	Wil-1-Dean-Lab	GMI	GMI:100000		Growth							sample1212	
